"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"TEAD2",669.585004310244,0.768120939560619,0.25378801858461,0.000896419596903078,0.00438560029053419,"NS"
"PWWP2B",329.121722787247,0.668485957009788,0.216575085820931,0.000897926696939785,0.00439170610690226,"NS"
"GART",608.605957704285,0.573082833204082,0.182664701803652,0.000899570489857644,0.00439847676494571,"NS"
"TPSAB1",679.542339838542,-1.0983277597337,0.392937689562314,0.000900080522077761,0.00439970156005254,"Down"
"PFN1",7470.5252623739,0.89933736872113,0.306779826455245,0.000900388223132055,0.00439993691511519,"NS"
"RDH10",394.546565090161,0.822692881611625,0.275687146263661,0.000900821815597136,0.00440078715216215,"NS"
"CAPN6",89.9289217751426,-1.33486685951286,0.501502516200633,0.000901228646086467,0.00440150619661705,"Down"
"PNN",544.479151630045,-0.830510131887626,0.279819033586445,0.000904740961589271,0.00441738732167665,"NS"
"TAF2",392.440998340581,0.114608626452266,0.149451562225078,0.000905734875491482,0.00442096677492992,"NS"
"WDYHV1",106.707572634015,0.897160073908012,0.305864429598555,0.000907438167771375,0.00442800570525629,"NS"
"PABPC1",23152.1088940232,0.804818286653801,0.265148443450213,0.000909944064172348,0.00443895590671932,"NS"
"ATP13A1",1025.55523789434,0.643648797535786,0.207660817306012,0.0009106938815291,0.00444133563857345,"NS"
"CRMP1",154.638113681944,-0.791137046453917,0.264235694584755,0.000911137363811168,0.00444222047492865,"NS"
"RABIF",80.9359719200088,0.791155487078561,0.263636263485404,0.000913015741003676,0.00445009857432269,"NS"
"XKR4",49.7115832557224,-1.18636266702844,0.432860708198267,0.000913831901353818,0.00445279631841044,"Down"
"PROX1",112.275807459867,-0.9498609310121,0.329125575199677,0.000915117424050267,0.00445777890014372,"NS"
"SCAND1",548.606206062624,0.765038353466882,0.254228418755817,0.000917545705066931,0.00446832369787263,"NS"
"SPINT1",1360.82960394439,0.922973812623297,0.316532788576224,0.000919692269512902,0.0044774909111955,"NS"
"SNF8",1329.82802297005,0.578558594544381,0.184535952976182,0.000924985138394748,0.00450196614012856,"NS"
"ABHD11",895.042097844254,0.603104404807803,0.192172099701726,0.000925814370523889,0.00450470872822071,"NS"
"MRPL15",169.136209678963,0.808664597932336,0.270619958331092,0.00092704189264425,0.00450938713460698,"NS"
"SLC30A3",38.0229616244852,-1.28257897998877,0.478489051837612,0.000929529878082251,0.00452019233885551,"Down"
"NDUFA11",1374.30108901804,0.90338639412315,0.308407052132474,0.000929847510297834,0.00452044020492368,"NS"
"GSTM3",420.877739571557,-0.775206044807848,0.259148791423494,0.000934524983208668,0.00454057538416547,"NS"
"RP11-196G11.1",42.4495828582534,1.2816548132117,0.477642470083075,0.000934472863849951,0.00454057538416547,"Up"
"IMPDH1",817.574543711553,0.147302664862664,0.171680434271073,0.00093556188663439,0.00454431091754332,"NS"
"DNAJC5",447.446232759742,0.113670671754583,0.184202494347859,0.000936469642600259,0.00454741718171286,"NS"
"PPIL4",95.3949701303102,-0.764147173878695,0.254445171983612,0.000939291566069742,0.00455981404009572,"NS"
"ADHFE1",231.243535946323,-0.192342512522362,0.246095812767984,0.000939827586443161,0.00456111000440437,"NS"
"SERP2",32.0009397063381,-1.06273282297935,0.378916534166466,0.000943143558806398,0.00457589284742017,"Down"
"STK31",90.7544172760783,-0.841159225240835,0.285801245555681,0.000943657754051501,0.00457707760992305,"NS"
"CRYBB3",16.3740778598611,1.32425882858814,0.497691009332241,0.000945364918573596,0.00458404636717952,"Up"
"COL1A2",12944.3649008197,0.952594722584407,0.333203881868458,0.000945967350335678,0.00458565585441533,"NS"
"CAND1",519.468715017808,0.587299273828755,0.188142082920648,0.000948206432187494,0.00459344697785962,"NS"
"DNAJB4",333.599462761363,-0.983642433046108,0.345118252768247,0.000947916884013884,0.00459344697785962,"NS"
"SLC35F6",547.786875304596,0.528072541985529,0.166204938099376,0.000948387471832744,0.00459344697785962,"NS"
"RAX2",12.7734715263648,-1.38262641679261,0.526764128539775,0.000948676493798697,0.00459353439670823,"Down"
"TNNI3K",24.0927499697225,-1.81744663681151,0.747590675067365,0.000951719644212513,0.00460695357187051,"Down"
"HIST1H1C",1762.00494887621,0.907336838328403,0.312093910256189,0.000953554601646398,0.00461451830063082,"NS"
"SF3B4",460.246276590748,0.78226164950867,0.261618875178255,0.000957650601615791,0.00463153587224619,"NS"
"C1orf35",261.658260610186,0.657220990672634,0.213891286936282,0.000957890795663942,0.00463153587224619,"NS"
"METTL15",98.9468407025199,-0.760195835508907,0.253414511683557,0.000957669593851123,0.00463153587224619,"NS"
"ARMC4",13.1636942607387,-1.42353268137045,0.546895170693948,0.000959376514186422,0.00463739682591623,"Down"
"ZFYVE16",470.451114514562,-0.746710605990154,0.248663823459057,0.000959934822810137,0.00463877283816347,"NS"
"SAE1",414.484298014635,0.842628042339566,0.286275545876167,0.000960391927796872,0.00463965915075878,"NS"
"SNRPD2",1451.30919944993,0.714081358320045,0.235417319428526,0.000962497376745795,0.00464850584917229,"NS"
"SLC52A3",139.455147522436,0.794454698002605,0.266105747927778,0.000963286471091906,0.00465099181371404,"NS"
"QRICH2",109.449117958915,1.00066742438721,0.352060031087019,0.000965591574338736,0.00466079395449608,"Up"
"SALL2",120.221764502849,-0.769948788223884,0.257528703894433,0.000966066057919404,0.00466175684994299,"NS"
"MRPS7",317.208013435187,0.566073780426639,0.181184599172198,0.000967199514770017,0.0046656511230216,"NS"
"TMEM183A",573.67690159162,0.472516028501267,0.14835330744239,0.000967423530994628,0.0046656511230216,"NS"
"FABP3",169.83202552415,-1.36601778738695,0.521671839453862,0.000969244982586972,0.00467310607076631,"Down"
"WARS",1174.43605990053,0.890140284763373,0.304126726293979,0.000970113112418524,0.00467596175198147,"NS"
"TRAF3IP1",177.508606827417,-1.37892931960537,0.200279861408976,0.000974039853743725,0.00469355417869916,"Down"
"KIAA0355",673.79280997497,-0.573430400735231,0.184078982218647,0.00097613317135823,0.00470230449584107,"NS"
"RNF215",251.430049613653,0.791317225544639,0.265992183033765,0.000978576483390409,0.00471273538250972,"NS"
"MEGF9",131.624030572056,-0.492925049326336,0.155676468804265,0.000981260467414522,0.00472431906947202,"NS"
"RAB11FIP2",97.459826033424,-0.73405317613624,0.243968724232289,0.00098666596969527,0.00474899532035043,"NS"
"OPCML",18.6719368191232,-1.94278456176922,0.820517278168755,0.000988030315089549,0.0047542122910582,"Down"
"DNASE2",388.961589659622,0.794694852343393,0.266562241382295,0.000989181177636328,0.00475839935394184,"NS"
"ANLN",218.992794840122,1.15896330282596,0.424087257499099,0.000989489676309005,0.00475853304760007,"Up"
"EPSTI1",237.951799706579,0.966454300805997,0.337615876328861,0.000990566806143473,0.00476236202431768,"NS"
"KRT32",15.1424314588648,-1.91078856368827,0.803604567276825,0.000992557771787229,0.00477058104545991,"Down"
"PSMD8",1128.34246590195,0.637555383376479,0.206592142842854,0.00099370430082798,0.00477338489873503,"NS"
"STAT2",1853.60005387889,0.529746135722854,0.168773939905737,0.000993607276204173,0.00477338489873503,"NS"
"MCMBP",255.678649491224,0.711490222246442,0.235001359071844,0.000995338397781813,0.00477988003376694,"NS"
"KDM4E",21.4744558204917,-1.54036871173388,0.609119150530831,0.000996515023752935,0.0047841752145737,"Down"
"FAM124A",53.6543769208737,-0.788789574754258,0.265840592942202,0.000996973662869126,0.00478502195157345,"NS"
"ZNF720",142.232657417666,-0.784828824848972,0.264313737989753,0.000997741103021778,0.00478734989482739,"NS"
"KCNA2",21.970850717154,-1.1993815661517,0.443838626451733,0.000998146920003694,0.00478794187546764,"Down"
"KRT81",939.493880261705,1.75598156814243,0.715281311036454,0.00100043482754921,0.00479755903723173,"Up"
"SLC13A2",58.8547373099228,-1.48031957952583,0.580707797408142,0.00100482596996356,0.00481453076394074,"Down"
"SLC2A3",972.958641342737,-0.830507884940589,0.285126430114308,0.00100472111661359,0.00481453076394074,"NS"
"EPM2A",60.8112470831146,-0.981261974948615,0.34615710814066,0.0010044605230272,0.00481453076394074,"NS"
"FAM107A",144.068535544147,-1.0385899263992,0.371482745336755,0.00100676748649385,0.0048224703111172,"Down"
"CLCN7",1364.9523191461,0.63992227246552,0.20667630184664,0.00101313433562292,0.00485159696538975,"NS"
"KIAA1147",282.429354098148,0.676053299310451,0.221513221272085,0.00101512687401563,0.00485976581991329,"NS"
"CHTF18",563.338764011948,0.850580771913945,0.289906922194327,0.00101587198784961,0.00486195989215881,"NS"
"ADRA2C",48.9358179442399,-1.1598081435373,0.426867598633247,0.00101672959721345,0.00486469097712739,"Down"
"GHRHR",53.0854469725998,-2.82618637617806,1.35393978420785,0.00101824411266514,0.00486880151948811,"Down"
"PHACTR2",329.29322164184,-0.701188942282854,0.232144412410306,0.00101789554657467,0.00486880151948811,"NS"
"ABTB2",144.321066819978,0.740515124819541,0.247110658703207,0.00101845034144082,0.00486880151948811,"NS"
"SMCO4",209.26791317213,0.832722155108188,0.284639262115874,0.00102988389086204,0.00492207265799079,"NS"
"RP1L1",90.7954608361215,-0.771272465894471,0.259852451945369,0.00103287221336309,0.00493496329225791,"NS"
"RYR2",21.1198757463764,-1.08198184257947,0.391546982454049,0.00103345916619964,0.00493637638360561,"Down"
"TNFSF13B",190.629336080711,0.93505529978573,0.326732317271901,0.00103502954795813,0.00494248475971445,"NS"
"LRFN3",269.453991896929,0.685027314751981,0.225472338148309,0.0010355013236392,0.0049428145882859,"NS"
"BAIAP2L2",106.625262988219,1.072947572825,0.387593311403309,0.00103626492725154,0.0049428145882859,"Up"
"GPR45",19.759728917645,-1.48319953482319,0.584739561817284,0.00103617583957305,0.0049428145882859,"Down"
"CDKN2B",299.240910915746,0.859260572378402,0.293979921339319,0.00103571661435,0.0049428145882859,"NS"
"ADAM15",2186.36036390098,0.764057439593815,0.256993476387198,0.00103855762422291,0.00495097558859395,"NS"
"ZBTB7C",229.909967590932,-0.840164579717946,0.28796429573024,0.00103856000430864,0.00495097558859395,"NS"
"PCGF1",325.959529456845,-1.14995930938042,0.220922286275045,0.0010458454603855,0.00498430481991989,"Down"
"SAMD10",183.362847785707,0.904411554459094,0.314509282016366,0.00104962414292152,0.00500090738358787,"NS"
"DIAPH2",96.3308430592938,-0.826264092336329,0.283315624480592,0.00105174122446607,0.00500958618633011,"NS"
"MEF2BNB",421.048511536249,0.620149205585387,0.202457319325837,0.00105270395387784,0.00501276332194866,"NS"
"STAU1",405.597677351394,0.618949934052432,0.201638433967704,0.00105559814714286,0.00502513333062786,"NS"
"CMC2",224.205085871363,0.773850188124489,0.261563336020437,0.00105619542696738,0.00502642778596882,"NS"
"DBT",81.9529159937664,-0.687622342521589,0.227735861719625,0.00105646308408488,0.00502642778596882,"NS"
"C12orf54",17.4638542194908,-1.75567294661783,0.727690658284411,0.00106096764361698,0.00504644318030162,"Down"
"C20orf201",21.7246789914125,1.33934965045416,0.513557328010566,0.00106172910179041,0.00504864845260897,"Up"
"XAF1",1477.32753344286,0.783229828505555,0.263494576733996,0.0010636498120934,0.00505636332434303,"NS"
"UBE2M",502.028555492953,0.732808962125283,0.244506079826434,0.00106458796734256,0.00505940432363079,"NS"
"DNASE1L1",307.193129669049,0.588502262745518,0.190730780646514,0.00106822205281753,0.00507525230923845,"NS"
"PHF21B",52.7621771065912,-1.37455264845292,0.533118478074897,0.00106919708841779,0.0050770389475794,"Down"
"WBP4",52.3816968831825,-0.906477282970055,0.316591592814626,0.00106912099644349,0.0050770389475794,"NS"
"PTMS",4876.81761145996,0.795482221016261,0.268996798104486,0.00107023538594493,0.00508054613904747,"NS"
"CD8B",79.6555631549348,1.1594098290995,0.428290389999912,0.00107394323655594,0.00509529407951196,"Up"
"TMEM63A",2131.98719139234,0.781293985641062,0.26460136503301,0.00107364774495983,0.00509529407951196,"NS"
"NDC1",101.71634109055,0.836283157877076,0.286985366884462,0.00107515019187607,0.00509959318765619,"NS"
"PNCK",95.1543412208979,-1.27868809103665,0.486643842350754,0.00107586895904304,0.00510157499124408,"Down"
"PSENEN",430.494302933522,0.910749054720806,0.317658835112633,0.00107734532663693,0.00510714708533257,"NS"
"SOGA1",555.758211597908,0.475894522746974,0.15136278933704,0.00107766382502495,0.00510722872849395,"NS"
"TNK2",1635.55996539463,0.705033359749139,0.234113763296388,0.00107985423175811,0.00511211970493416,"NS"
"GSK3A",466.869019251357,0.562897643730444,0.181740197960849,0.00107993039125524,0.00511211970493416,"NS"
"XG",82.5442056694159,-1.18448299951285,0.441929395941196,0.00108014078933342,0.00511211970493416,"Down"
"SNAP25",26.9939347189271,-1.51496327752084,0.604386980974286,0.00107967128977614,0.00511211970493416,"Down"
"IGSF5",25.9037744656454,-1.13452656473038,0.417814703884521,0.00108020367998314,0.00511211970493416,"Down"
"NUP133",338.920528862967,0.517788010774742,0.165698993560185,0.00108146639289398,0.00511666712038479,"NS"
"UGT1A6",29.5201105129039,-2.3860388155243,1.09402873693404,0.00108209546420325,0.00511821493001492,"Down"
"DNPH1",489.702450269724,0.901610214907741,0.313401659376927,0.00108485785319323,0.00512984946369084,"NS"
"TMEM168",221.361899174035,-0.45742992477632,0.144809482240366,0.00109043483723579,0.00515334579337081,"NS"
"SNTG2",85.6496426247558,-1.16038655965909,0.430942447548848,0.00109033299332913,0.00515334579337081,"Down"
"JUN",2408.39520349152,-0.88149945369635,0.3074313560496,0.00109452099374036,0.00517121512984574,"NS"
"FAM122C",3956.86530199329,-0.772598808213338,0.265974230038881,0.00109793764462665,0.00518591221836471,"NS"
"SLC25A48",32.4010287235081,-1.6316149623114,0.667095266320712,0.00109905160327435,0.00518972779351163,"Down"
"MAGEF1",271.451148252469,0.821906689599525,0.281026927052527,0.00110369009418812,0.00521017946997409,"NS"
"ARL3",66.9027953587603,-0.64974436895586,0.214476898963267,0.00110402713475997,0.00521031959589393,"NS"
"NOP56",1437.09911610679,0.681162524845416,0.226193256011477,0.0011052869025154,0.00521336215120785,"NS"
"CRY2",598.355858247283,-0.650139187838898,0.214076544188988,0.00110520764194539,0.00521336215120785,"NS"
"JDP2",473.421976819762,-0.576067267158538,0.187551406121744,0.00110813923941238,0.00522536199903161,"NS"
"DBR1",257.228324183553,0.867003905778708,0.166848666338169,0.00110995122674755,0.00523245083309914,"NS"
"FAM133B",979.338851301855,-0.922761766873391,0.325103482836974,0.00111230859289198,0.00524210599574779,"NS"
"RAMP2",319.708810228201,-0.877802544752795,0.306587050182033,0.00111354609557264,0.00524601845319779,"NS"
"FOXD4L3",26.1804210747905,-1.59783907095091,0.650493989163855,0.00111375769307804,0.00524601845319779,"Down"
"RABEP2",588.280122347365,0.657893226454068,0.215843762866049,0.00111454526579006,0.00524826981824252,"NS"
"DNMT1",1455.55683387026,0.449951404869218,0.142499064433138,0.0011168422946255,0.00525616617948124,"NS"
"NOTUM",40.4628267336483,1.05906743217699,0.694814510263648,0.00111681583075773,0.00525616617948124,"Up"
"KRTDAP",1863.68923268427,-3.23041547918406,1.70502951955174,0.00111828820024875,0.00526151028881955,"Down"
"CAD",880.97349038504,0.622923220653664,0.204645857874057,0.00112352504794962,0.0052832168135484,"NS"
"SUSD5",50.4675406436492,-0.953711236046383,0.33870328252712,0.00112347795083066,0.0052832168135484,"NS"
"TRPC1",66.9307660408286,-0.916624648126161,0.322720487337527,0.00112427383662323,0.00528527179102523,"NS"
"AC129492.6",19.8352936995644,-1.54373979975389,0.623087549120205,0.00112492588524378,0.0052868709749522,"Down"
"COL11A2",53.2326659920031,1.02493511057786,0.370263658325581,0.00112583648358944,0.00528968405482488,"Up"
"PDCD2L",91.3292905098796,0.93350099034046,0.329263017856022,0.00112821741013731,0.00529940192204148,"NS"
"FANCE",71.8408818021185,0.747921922261167,0.252393209326075,0.00113217477550027,0.00531519673344409,"NS"
"SPATA18",87.6357305820143,-0.814642649659181,0.28037110454264,0.00113220713806434,0.00531519673344409,"NS"
"PCSK7",2216.58382867071,-0.362322831195173,0.112513358578766,0.00113410570654025,0.00532263564154772,"NS"
"CXCL17",106.105416335285,1.27333115995739,0.486288169489738,0.0011365492904798,0.00533262761478372,"Up"
"SLMO2",168.371560723067,0.723764092422088,0.242823532040432,0.0011376737173643,0.00533642635770879,"NS"
"FANCD2",177.813646937083,0.707674821078133,0.236438895112055,0.00113813226511141,0.00533710045869118,"NS"
"ANO4",22.6147211757777,-2.66790634725402,0.566984191794123,0.00113963344944592,0.00534266212251308,"Down"
"GMPR2",713.25648684728,-0.639414879238783,0.211932021800171,0.00114221448835896,0.00535328172702822,"NS"
"HLA-A",10271.0285712263,0.920429042960335,0.322145783909808,0.00114269219046306,0.0053540403573051,"NS"
"SLC16A10",67.2216285767571,-0.864976419353897,0.30138925644012,0.00114571286779322,0.005366710288707,"NS"
"GRN",3223.34572718018,0.743203794229922,0.249985813464749,0.00115257448066105,0.00539735983319506,"NS"
"TCEB2",1526.02101152768,0.806298697195027,0.275030881159346,0.0011545614300957,0.00540517132366261,"NS"
